county_name,municipality_name,property_location,deed_date,Year,Quarter, sale_price ,Price_Range,sale_assessment,Sale_Range,residential,Treated,Time,Interaction,Time_Placebo,Interaction_Placebo
SUSSEX,Hopatcong Borough,9A WILDWOOD SHORES DR,5/26/11,2011,2011-Q2,100,0,550600,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,28 LINES AVE,5/31/11,2011,2011-Q2,103000,1,286600,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,1 ST LO PL,5/4/11,2011,2011-Q2,0,0,323700,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,105 FONTAINE RD,4/16/11,2011,2011-Q2,0,0,356600,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,8B LUCAS RD,6/8/11,2011,2011-Q2,211665,1,296700,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,24 KEITH RD,5/5/11,2011,2011-Q2,1,0,251700,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,59 BROADWAY,5/6/11,2011,2011-Q2,243500,1,311600,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,616 BROOKLYN MOUNTAIN RD,5/5/11,2011,2011-Q2,154200,1,170600,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,141 VERMONT TR,4/29/11,2011,2011-Q2,135000,1,279700,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,105 WELLESLEY TR,5/9/11,2011,2011-Q2,80000,0,237200,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,112 LELAND TR,4/8/11,2011,2011-Q2,205500,1,273700,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,2 COULTER PL,5/4/11,2011,2011-Q2,1,0,609600,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,16 OAKDALE AVE,5/11/11,2011,2011-Q2,1,0,1070400,1,1,0.05,0,0,0,0
SUSSEX,Hopatcong Borough,15 OAKDALE AVE,5/11/11,2011,2011-Q2,1,0,57000,0,1,0.05,0,0,0,0
SUSSEX,Green Township,92 HIBLER RD,5/21/11,2011,2011-Q2,79000,0,162300,1,1,0.05,0,0,0,0
SUSSEX,Green Township,39 HEDDEN RD,6/23/11,2011,2011-Q2,410000,1,481900,1,1,0.05,0,0,0,0
SUSSEX,Green Township,10 WOLFS CORNER RD,6/28/11,2011,2011-Q2,125000,1,290500,1,1,0.05,0,0,0,0
SUSSEX,Green Township,70 PEQUEST RD,5/12/11,2011,2011-Q2,1,0,635700,1,1,0.05,0,0,0,0
SUSSEX,Green Township,1 MOUNTAIN VIEW DR,4/29/11,2011,2011-Q2,500000,1,642700,1,1,0.05,0,0,0,0
SUSSEX,Green Township,88 WOLFS CORNER RD,4/4/11,2011,2011-Q2,270000,1,341000,1,1,0.05,0,0,0,0
SUSSEX,Green Township,7 SUNNY LN,5/27/11,2011,2011-Q2,462000,1,624500,1,1,0.05,0,0,0,0
SUSSEX,Fredon Township,218 NEWTON-SWARTSWOOD RD,5/31/11,2011,2011-Q2,147000,1,260800,1,1,0.05,0,0,0,0
SUSSEX,Fredon Township,366 NEWTON-SWARTSWOOD RD,5/11/11,2011,2011-Q2,40000,0,224200,1,1,0.05,0,0,0,0
SUSSEX,Fredon Township,513 RT 94,4/12/11,2011,2011-Q2,0,0,283700,1,1,0.05,0,0,0,0
SUSSEX,Andover Township,11 WINDING WAY,6/22/11,2011,2011-Q2,325000,1,275900,1,1,0.05,0,0,0,0
SUSSEX,Andover Township,92 ANDOVER SPARTA RD,5/6/11,2011,2011-Q2,1,0,243100,1,1,0.05,0,0,0,0
SUSSEX,Andover Township,111 LIMECREST RD,5/20/11,2011,2011-Q2,387000,1,261200,1,1,0.05,0,0,0,0
SUSSEX,Andover Township,240 CURRENT DR,4/28/11,2011,2011-Q2,1,0,442400,1,1,0.05,0,0,0,0
SUSSEX,Andover Township,522 LIMECREST RD,6/30/11,2011,2011-Q2,260000,1,201600,1,1,0.05,0,0,0,0
SUSSEX,Andover Township,554 LIMECREST RD,5/24/11,2011,2011-Q2,80000,0,114900,1,1,0.05,0,0,0,0
SUSSEX,Andover Township,12 WISTERIA RD,4/21/11,2011,2011-Q2,0,0,460100,1,1,0.05,0,0,0,0
SUSSEX,Andover Township,56 CHEYENNE RD,4/5/11,2011,2011-Q2,114100,1,126900,1,1,0.05,0,0,0,0
SUSSEX,Andover Township,120 SEMINOLE RD,5/13/11,2011,2011-Q2,210580,1,137500,1,1,0.05,0,0,0,0
SUSSEX,Andover Township,190 SEMINOLE RD,4/21/11,2011,2011-Q2,179000,1,122400,1,1,0.05,0,0,0,0
SUSSEX,Andover Township,36 CAMBRIDGE RD,4/1/11,2011,2011-Q2,330000,1,345900,1,1,0.05,0,0,0,0
SUSSEX,Andover Township,14 MACINTOSH DR,4/14/11,2011,2011-Q2,420000,1,370000,1,1,0.05,0,0,0,0
SUSSEX,Andover Township,18 NEWTON SPARTA RD,4/29/11,2011,2011-Q2,1,0,190700,1,1,0.05,0,0,0,0
SUSSEX,Andover Township,2 VIVIAN PLZ,6/22/11,2011,2011-Q2,216300,1,188000,1,1,0.05,0,0,0,0
SUSSEX,Andover Township,8 IRVING PL,5/31/11,2011,2011-Q2,298000,1,227700,1,1,0.05,0,0,0,0
SUSSEX,Andover Township,45 BRIGHTON RD,6/23/11,2011,2011-Q2,10,0,135000,1,1,0.05,0,0,0,0
SUSSEX,Ogdensburg Borough,20 BETTINO DR,6/3/11,2011,2011-Q2,227300,1,310400,1,1,0.05,0,0,0,0
SUSSEX,Ogdensburg Borough,11 LINCOLN AVE,6/30/11,2011,2011-Q2,1,0,225500,1,1,0.05,0,0,0,0
SUSSEX,Ogdensburg Borough,5 HADOWANETZ DR,5/16/11,2011,2011-Q2,239000,1,268200,1,1,0.05,0,0,0,0
SUSSEX,Ogdensburg Borough,39 N CLARK ST,6/23/11,2011,2011-Q2,206000,1,250100,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,95 HUNTERS LN,4/25/11,2011,2011-Q2,288000,1,202400,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,27 CONESTOGA TRL,6/7/11,2011,2011-Q2,1,0,183800,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,34 CONESTOGA TRL,4/7/11,2011,2011-Q2,335000,1,331600,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,12 BIRCH TREE LN,5/27/11,2011,2011-Q2,161000,1,225200,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,108 WOODPORT RD,6/30/11,2011,2011-Q2,1,0,174800,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,30 VILLAGE LN,6/8/11,2011,2011-Q2,322106,1,75000,0,1,0.05,0,0,0,0
SUSSEX,Sparta Township,28 VILLAGE LN,6/2/11,2011,2011-Q2,308534,1,75000,0,1,0.05,0,0,0,0
SUSSEX,Sparta Township,20 VILLAGE LN,5/31/11,2011,2011-Q2,305496,1,75000,0,1,0.05,0,0,0,0
SUSSEX,Sparta Township,43 GREEN APPLE RD,6/28/11,2011,2011-Q2,287725,1,223400,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,111 WARREN RD,6/21/11,2011,2011-Q2,1,0,230600,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,2 MANOR DR,5/18/11,2011,2011-Q2,515000,1,387300,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,22 LONGVIEW RD,5/25/11,2011,2011-Q2,270000,1,213200,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,129 HILLSIDE RD,5/9/11,2011,2011-Q2,274000,1,226600,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,156 SPRINGBROOK TR,6/16/11,2011,2011-Q2,0,0,199700,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,56 WESTBURY DR,6/29/11,2011,2011-Q2,300000,1,507400,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,100 CHEYENNE TRL,6/10/11,2011,2011-Q2,460000,1,340000,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,80 COBBLER SQ,4/1/11,2011,2011-Q2,38000,0,219300,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,19 GROVE TER,5/25/11,2011,2011-Q2,1200000,1,618100,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,608 WEST SHORE TRL,6/3/11,2011,2011-Q2,0,0,449100,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,18 MOUNTAIN TRL,4/12/11,2011,2011-Q2,272000,1,264200,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,15 SHADY LN,5/4/11,2011,2011-Q2,299999,1,258900,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,110 ALPINE TRL,6/24/11,2011,2011-Q2,389000,1,272200,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,1 SHAWNEE TRL,4/20/11,2011,2011-Q2,166000,1,171100,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,11 NEALLEY DR,4/7/11,2011,2011-Q2,376000,1,329800,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,57 EAST SHORE TRL,6/23/11,2011,2011-Q2,0,0,146100,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,11 LAKEVIEW RD,5/12/11,2011,2011-Q2,299000,1,208400,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,8 LOG CABIN TER,6/22/11,2011,2011-Q2,165000,1,177800,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,120 EAST SHORE TRL,5/2/11,2011,2011-Q2,225000,1,151300,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,208 WEST SHORE TRL,4/29/11,2011,2011-Q2,475000,1,240400,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,9 ROCKY TER,6/24/11,2011,2011-Q2,775000,1,485300,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,9 CARRIAGE LN,6/29/11,2011,2011-Q2,230000,1,197200,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,129 WAGON WHEEL RD,5/3/11,2011,2011-Q2,210000,1,193800,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,370 SPARTA AVE,6/13/11,2011,2011-Q2,1,0,0,0,1,0.05,0,0,0,0
SUSSEX,Sparta Township,322 LAFAYETTE RD,6/24/11,2011,2011-Q2,200000,1,227700,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,24 SKYVIEW DR,5/19/11,2011,2011-Q2,650000,1,528600,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,5 BRANDY RIDGE RD,5/26/11,2011,2011-Q2,580000,1,408500,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,87 LAMBERT DR,6/9/11,2011,2011-Q2,493000,1,382300,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,17 CHAPEL HILL CT,6/29/11,2011,2011-Q2,1,0,643500,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,7 CHAPEL HILL CT,6/24/11,2011,2011-Q2,679000,1,539900,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,8 CHAPEL HILL CT,6/23/11,2011,2011-Q2,673484,1,254100,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,8 VALLEY MANOR DR,6/24/11,2011,2011-Q2,440000,1,475600,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,15 PONDEROSA TRL,4/25/11,2011,2011-Q2,465000,1,449800,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,34 LAKE FIELD TERR,5/31/11,2011,2011-Q2,515000,1,373900,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,752 WEST MOUNTAIN RD,6/21/11,2011,2011-Q2,1,0,154600,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,16 STERLING HILL RD,5/31/11,2011,2011-Q2,1,0,219500,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,12 WHISPERING WOODS LN,4/20/11,2011,2011-Q2,400000,1,322300,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,21 COTTONWOOD TRL,6/20/11,2011,2011-Q2,1,0,541100,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,20 GREENFIELD HILL,6/30/11,2011,2011-Q2,925000,1,742000,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,4 CROWNVIEW CT,4/29/11,2011,2011-Q2,580000,1,550300,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,313 WEST MOUNTAIN RD,4/28/11,2011,2011-Q2,400000,1,285000,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,3 SCHINDLER DR,6/2/11,2011,2011-Q2,650000,1,512700,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,70 GLEN RD,6/2/11,2011,2011-Q2,287000,1,249600,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,7 CAMELOT RD,4/18/11,2011,2011-Q2,350000,1,308600,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,61 EDISON TER,6/30/11,2011,2011-Q2,232500,1,226500,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,5 FREDERICK PL,5/26/11,2011,2011-Q2,1,0,404900,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,22 WASHINGTON DR,6/7/11,2011,2011-Q2,84900,0,95600,0,1,0.05,0,0,0,0
SUSSEX,Sparta Township,27 BOULDER RIDGE CROSSING,4/15/11,2011,2011-Q2,437000,1,391700,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,10 SPRING AVE,6/25/11,2011,2011-Q2,1,0,254900,1,1,0.05,0,0,0,0
SUSSEX,Sparta Township,21 SPRING AVE,4/19/11,2011,2011-Q2,1,0,131800,1,1,0.05,0,0,0,0
SUSSEX,Franklin Borough,23 STERLING ST,6/28/11,2011,2011-Q2,220000,1,224700,1,1,0.05,0,0,0,0
SUSSEX,Franklin Borough,75 HIGH ST,4/25/11,2011,2011-Q2,120000,1,130900,1,1,0.05,0,0,0,0
SUSSEX,Franklin Borough,161 MAPLE RD,6/8/11,2011,2011-Q2,1,0,182100,1,1,0.05,0,0,0,0
SUSSEX,Franklin Borough,121 MUNSONHURST RD,5/3/11,2011,2011-Q2,10,0,227200,1,1,0.05,0,0,0,0
SUSSEX,Branchville Borough,11 SECOND ST,6/1/11,2011,2011-Q2,170000,1,246200,1,1,0.05,0,0,0,0
SUSSEX,Branchville Borough,20 PROSPECT ST,6/1/11,2011,2011-Q2,180000,1,260600,1,1,0.05,0,0,0,0
SUSSEX,Branchville Borough,86 BROAD ST,4/8/11,2011,2011-Q2,1,0,382000,1,1,0.05,0,0,0,0
SUSSEX,Hamburg Borough,7 URBAN ST,5/4/11,2011,2011-Q2,107000,1,98400,0,1,0.05,0,0,0,0
SUSSEX,Hamburg Borough,9 AMHERST CT,6/28/11,2011,2011-Q2,113500,1,93200,0,1,0.05,0,0,0,0
SUSSEX,Hamburg Borough,4 LAKEVIEW DR HERITAGE L,5/26/11,2011,2011-Q2,182000,1,165200,1,1,0.05,0,0,0,0
ATLANTIC,Longport Borough,100 SO 11TH AVE,7/14/11,2011,2011-Q3,1,0,2913800,0,1,0.73,0,0,0,0
ATLANTIC,Longport Borough,6 POINT DRIVE,8/22/11,2011,2011-Q3,1,0,4543600,0,1,0.73,0,0,0,0
ATLANTIC,Longport Borough,111 SO 16TH AVE #420,9/21/11,2011,2011-Q3,1,0,555000,1,1,0.73,0,0,0,0
ATLANTIC,Longport Borough,110 SO 23RD AV,9/21/11,2011,2011-Q3,1,0,2154100,0,1,0.73,0,0,0,0
ATLANTIC,Longport Borough,4 NO 26TH AVE UNIT #8,9/2/11,2011,2011-Q3,510000,1,450000,1,1,0.73,0,0,0,0
ATLANTIC,Longport Borough,2700 ATLANTIC AV 205,9/23/11,2011,2011-Q3,560000,1,550000,1,1,0.73,0,0,0,0
ATLANTIC,Longport Borough,2700 ATLANTIC AV 516,9/27/11,2011,2011-Q3,540000,1,650000,1,1,0.73,0,0,0,0
ATLANTIC,Longport Borough,2700 ATLANTIC AVE603,8/18/11,2011,2011-Q3,1,0,675000,1,1,0.73,0,0,0,0
ATLANTIC,Longport Borough,2904 LONGPORT DRIVE,8/5/11,2011,2011-Q3,1,0,544100,1,1,0.73,0,0,0,0
ATLANTIC,Longport Borough,5 SO PELHAM AVE,9/28/11,2011,2011-Q3,1720000,1,841700,1,1,0.73,0,0,0,0
ATLANTIC,Longport Borough,4 SO MANOR AVE,8/19/11,2011,2011-Q3,1,0,669800,1,1,0.73,0,0,0,0
ATLANTIC,Longport Borough,3019 VENTNOR AVE,9/30/11,2011,2011-Q3,450000,1,531700,1,1,0.73,0,0,0,0
ATLANTIC,Longport Borough,3302 MONMOUTH AVE,9/30/11,2011,2011-Q3,750000,1,719300,1,1,0.73,0,0,0,0
ATLANTIC,Corbin City,104 MAIN STREET,8/1/11,2011,2011-Q3,1,0,145000,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,202 STEELMAN AVE,7/29/11,2011,2011-Q3,119000,1,84500,0,1,0.73,0,0,0,0
ATLANTIC,Somers Point,210 ATLANTIC AVE,7/27/11,2011,2011-Q3,180000,1,91900,0,1,0.73,0,0,0,0
ATLANTIC,Somers Point,150 DORAN AVE,9/29/11,2011,2011-Q3,1,0,78400,0,1,0.73,0,0,0,0
ATLANTIC,Somers Point,9 CRESTVIEW DR,8/16/11,2011,2011-Q3,1,0,129600,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,19 CEDAR CT,8/29/11,2011,2011-Q3,150000,1,89100,0,1,0.73,0,0,0,0
ATLANTIC,Somers Point,118 E GROVELAND AVE,8/25/11,2011,2011-Q3,1,0,123300,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,451 FIRST ST,7/21/11,2011,2011-Q3,145000,1,91900,0,1,0.73,0,0,0,0
ATLANTIC,Somers Point,111 OSBORNE RD,8/17/11,2011,2011-Q3,215000,1,116400,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,8 DARTMOUTH RD,7/1/11,2011,2011-Q3,1,0,99200,0,1,0.73,0,0,0,0
ATLANTIC,Somers Point,14 DARTMOUTH RD,8/17/11,2011,2011-Q3,1,0,125300,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,37 BUCKNELL RD,9/21/11,2011,2011-Q3,145000,1,132000,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,215 HARBOUR COVE,8/22/11,2011,2011-Q3,1,0,147000,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,1802 PLEASANT AVE,9/30/11,2011,2011-Q3,500500,1,197000,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,1813 PLEASANT AVE,7/25/11,2011,2011-Q3,440000,1,304700,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,HARBOUR VIEW 541A-1ST FL,8/8/11,2011,2011-Q3,170000,1,82900,0,1,0.73,0,0,0,0
ATLANTIC,Somers Point,HARBOUR VIEW 124D-2ND FL,9/26/11,2011,2011-Q3,1,0,90000,0,1,0.73,0,0,0,0
ATLANTIC,Somers Point,1418 MASSACHUSETTS AVE,9/9/11,2011,2011-Q3,240000,1,129300,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,1303 HARBOUR COVE SOUTH,7/22/11,2011,2011-Q3,270000,1,150000,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,15 AMBLER RD,9/1/11,2011,2011-Q3,194300,1,118800,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,321 PENNSYLVANIA AVE,9/29/11,2011,2011-Q3,1,0,107100,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,315 PENNSYLVANIA AVE,8/11/11,2011,2011-Q3,174900,1,104300,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,909 PENNSYLVANIA AVE,7/28/11,2011,2011-Q3,192900,1,110500,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,123 AMBLER RD,8/10/11,2011,2011-Q3,1,0,123100,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,131 AMBLER RD,9/15/11,2011,2011-Q3,215000,1,122400,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,620 PENNSYLVANIA AVE,7/1/11,2011,2011-Q3,147000,1,69600,0,1,0.73,0,0,0,0
ATLANTIC,Somers Point,745 NINTH ST,7/27/11,2011,2011-Q3,1,0,195000,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,9 MERION DR,9/30/11,2011,2011-Q3,151000,1,97300,0,1,0.73,0,0,0,0
ATLANTIC,Somers Point,14 DELAWARE AVE,7/14/11,2011,2011-Q3,1,0,89100,0,1,0.73,0,0,0,0
ATLANTIC,Somers Point,7 ANNIE AVE,9/19/11,2011,2011-Q3,165000,1,91500,0,1,0.73,0,0,0,0
ATLANTIC,Somers Point,24 SOMERS AVE,8/15/11,2011,2011-Q3,1,0,70000,0,1,0.73,0,0,0,0
ATLANTIC,Somers Point,39 DOGWOOD DR,8/8/11,2011,2011-Q3,1,0,129200,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,18 GREATE BAY DR,9/7/11,2011,2011-Q3,10,0,131000,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,33 FAIRVIEW DR,7/29/11,2011,2011-Q3,150000,1,128600,1,1,0.73,0,0,0,0
ATLANTIC,Somers Point,13 CLIVEDEN AVE,8/16/11,2011,2011-Q3,46745,0,57200,0,1,0.73,0,0,0,0
ATLANTIC,Margate City,105 S EXETER AVE,8/3/11,2011,2011-Q3,10,0,1227500,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,100 S EXETER AVE,8/19/11,2011,2011-Q3,1400000,1,787900,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,101 S MANSFIELD AVE,9/16/11,2011,2011-Q3,1,0,1057900,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,9100 BEACH,7/29/11,2011,2011-Q3,1,0,520900,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,9400 ATLANTIC AVE,7/11/11,2011,2011-Q3,0,0,201400,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,9600 ATLANTIC AVE,8/2/11,2011,2011-Q3,1,0,344500,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,9600 ATLANTIC AVE,9/1/11,2011,2011-Q3,400000,1,402700,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,9600 ATLANTIC AVE,8/29/11,2011,2011-Q3,450000,1,445100,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,9600 ATLANTIC AVE,8/24/11,2011,2011-Q3,1,0,414100,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,19 S BRUNSWICK AVE,7/23/11,2011,2011-Q3,1,0,538100,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,12 S BARCLAY AVE,9/16/11,2011,2011-Q3,610000,1,556400,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,19 S CLARENDON AVE,9/20/11,2011,2011-Q3,1,0,766200,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,15 S CLARENDON AVE,8/10/11,2011,2011-Q3,930000,1,832000,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,2 S BRUNSWICK AVE,8/17/11,2011,2011-Q3,1315000,1,1049200,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,5 S CLERMONT AVE,7/21/11,2011,2011-Q3,1100000,1,429200,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,7701 ATLANTIC AVE,7/12/11,2011,2011-Q3,1,0,368900,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,8305 ATLANTIC AVE,9/1/11,2011,2011-Q3,1,0,643800,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,6 S MANSFIELD AVE,9/14/11,2011,2011-Q3,775000,1,690700,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,8702 VENTNOR AVE,7/30/11,2011,2011-Q3,1875000,1,1507900,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,14 S PEMBROKE AVE,9/30/11,2011,2011-Q3,800000,1,541700,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,10 S CEDAR GROVE AVE,9/30/11,2011,2011-Q3,1625000,1,1359900,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,9413 PACIFIC AVE,9/30/11,2011,2011-Q3,210000,1,213200,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,9401-11 PACIFIC AVE,9/30/11,2011,2011-Q3,182000,1,145700,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,10 S ADAMS AVE,9/16/11,2011,2011-Q3,1,0,195100,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,9506 VENTNOR AVE,8/17/11,2011,2011-Q3,265000,1,260800,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,21 SO MADISON AVE,9/20/11,2011,2011-Q3,220000,1,231900,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,9609-9613 PACIFIC AVE,8/9/11,2011,2011-Q3,1,0,279300,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,9715 PACIFIC AVE,7/8/11,2011,2011-Q3,560000,1,580600,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,7 S COOLIDGE AVE,8/30/11,2011,2011-Q3,349000,1,273900,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,7 EAST DRIVE,7/26/11,2011,2011-Q3,1,0,172100,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,13 EAST DRIVE,7/5/11,2011,2011-Q3,750000,1,489700,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,2 CIRCLE DRIVE,8/30/11,2011,2011-Q3,870000,1,570300,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,12 N GRANVILLE AVE,9/8/11,2011,2011-Q3,10,0,333700,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,21 N IROQUOIS AVE,7/15/11,2011,2011-Q3,735000,1,425600,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,18 N HANOVER AVE,8/12/11,2011,2011-Q3,350000,1,408400,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,23 N LANCASTER AVE,9/8/11,2011,2011-Q3,1,0,472200,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,5 N LANCASTER AVE,9/16/11,2011,2011-Q3,645000,1,538600,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,8 N HARDING AVE,8/29/11,2011,2011-Q3,1,0,532500,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,7 N BENSON AVE,7/1/11,2011,2011-Q3,360000,1,292300,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,9108 WINCHESTER AVE,8/29/11,2011,2011-Q3,1,0,374300,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,102 N EXETER AVE,8/30/11,2011,2011-Q3,1,0,295400,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,8300 MONMOUTH AVE,8/15/11,2011,2011-Q3,1,0,432800,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,118 N NASSAU AVE,8/4/11,2011,2011-Q3,1,0,528000,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,112 N OSBORNE AVE,7/15/11,2011,2011-Q3,550000,1,400000,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,122-124 N WASHINGTON AVE,7/21/11,2011,2011-Q3,1,0,702200,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,9413 WINCHESTER AVE,7/15/11,2011,2011-Q3,570000,1,602700,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,111 N JEFFERSON AVE,7/28/11,2011,2011-Q3,260000,1,326000,1,1,0.73,0,0,0,0
ATLANTIC,Margate City,130 N ADAMS AVE,8/15/11,2011,2011-Q3,180000,1,176200,1,1,0.73,0,0,0,0
